timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,Unique Request,Message Types,Type,Elapsed,Response Time
1.74E+12,17,/jforum/ping_session.jsp-483,200,,User1N 5-2,text,TRUE,,543,569,18,51,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/templates/default/images/en_US/icon_edit.gif-433,200,,User1N 5-22,bin,TRUE,,1043,526,18,51,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,14,0,0,,,,,,,Type54,,
1.74E+12,18,/jforum/templates/default/images/folder_sticky.gif-461,200,,User1N 5-10,bin,TRUE,,589,524,18,51,http://172.26.129.206:8080/jforum/templates/default/images/folder_sticky.gif,18,0,0,,,,,,,Type54,,
1.74E+12,16,/jforum/ping_session.jsp-467,200,,User1N 5-19,text,TRUE,,543,550,18,51,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/templates/default/mobile/images/down_arrow.png-480,200,,User1N 5-9,bin,TRUE,,341,533,18,51,http://172.26.129.206:8080/jforum/templates/default/mobile/images/down_arrow.png,16,0,0,,,,,,,Type54,,
1.74E+12,18,/jforum/ping_session.jsp-575,200,,Admin2 2-20,text,TRUE,,543,556,25,51,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-489,200,,User1N 5-12,text,TRUE,,543,619,18,51,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,20,/jforum/js/list/moderation.page-268,200,,Admin 1-10,text,TRUE,,1896,442,8,51,http://172.26.129.206:8080/jforum/js/list/moderation.page,20,0,0,,,,,,,Type39,,
1.74E+12,19,/jforum/forums/show/2.page-259,200,,Admin 1-21,text,TRUE,,5275,532,8,50,http://172.26.129.206:8080/jforum/forums/show/2.page,19,0,0,,,,,,,Type34,,
1.74E+12,45,/jforum/adminBanner/list.page-642,200,,Admin2 2-5,text,TRUE,,6713,1800,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=OPWG-SC1Q-OIHI-T31J-BOOR-MXF2-WQLO-7053,14,0,0,,,,,,,Type8,,
1.74E+12,14,/jforum/adminBanner/list.page-642-0,302,,Admin2 2-5,,TRUE,,215,553,25,50,http://172.26.129.206:8080/jforum/adminBanner/list.page,14,0,0,,,,,,,Type8,,
1.74E+12,15,/jforum/adminBanner/list.page-642-1,302,,Admin2 2-5,,TRUE,,250,606,25,50,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=OPWG-SC1Q-OIHI-T31J-BOOR-MXF2-WQLO-7053,15,0,0,,,,,,,Type8,,
1.74E+12,16,/jforum/adminBanner/list.page-642-2,200,,Admin2 2-5,text,TRUE,,6248,641,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=OPWG-SC1Q-OIHI-T31J-BOOR-MXF2-WQLO-7053,15,0,0,,,,,,,Type8,,
1.74E+12,12,/jforum/ping_session.jsp-629,200,,Admin2 2-17,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-579,200,,Admin2 2-21,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/pm/inbox.page-439,200,,User1N 5-8,text,TRUE,,6240,598,17,50,http://172.26.129.206:8080/jforum/pm/inbox.page,22,0,0,,,,,,,Type43,,
1.74E+12,22,/jforum/jforum.page-446,200,,User1N 5-6,text,TRUE,,2284,760,17,50,http://172.26.129.206:8080/jforum/jforum.page,22,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/ping_session.jsp-591,200,,Admin2 2-1,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,17,/jforum/posts/list/0/2.page-265,200,,Admin 1-25,text,TRUE,,5258,592,8,50,http://172.26.129.206:8080/jforum/posts/list/0/2.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,17,0,0,,,,,,,Type47,,
1.74E+12,68,/jforum/jforum.page-620,200,,Admin2 2-6,text,TRUE,,16270,2260,25,50,http://172.26.129.206:8080/jforum/install.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page-620-0,302,,Admin2 2-6,,TRUE,,197,975,25,50,http://172.26.129.206:8080/jforum/jforum.page,15,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-620-1,301,,Admin2 2-6,text,TRUE,,161,665,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=HLAQ-L7E8-T8R5-CKWN-5SWA-2CBP-UWSD-JVV4,13,0,0,,,,,,,Type38,,
1.74E+12,39,/jforum/jforum.page-620-2,200,,Admin2 2-6,text,TRUE,,15912,620,25,50,http://172.26.129.206:8080/jforum/install.jsp,28,0,12,,,,,,,Type38,,
1.74E+12,15,/jforum/ping_session.jsp-631,200,,Admin2 2-7,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,15,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/ping_session.jsp-619,200,,Admin2 2-10,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,19,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-274,200,,Admin 1-24,text,TRUE,,543,586,8,50,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,70,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-263,200,,Admin 1-12,text,TRUE,,16270,4003,8,50,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-263-0,302,,Admin 1-12,,TRUE,,197,2834,8,50,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,16,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-263-1,301,,Admin 1-12,text,TRUE,,161,607,8,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=7VRJ-A5OZ-XTEH-GZLG-LO47-JVWR-BZ77-QOQ2,14,0,0,,,,,,,Type38,,
1.74E+12,39,/jforum/jforum.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z-263-2,200,,Admin 1-12,text,TRUE,,15912,562,8,50,http://172.26.129.206:8080/jforum/install.jsp,26,0,10,,,,,,,Type38,,
1.74E+12,17,/jforum/ping_session.jsp-621,200,,Admin2 2-19,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/templates/default/images/folder_lock_new.gif-462,200,,User1N 5-10,bin,TRUE,,704,526,17,50,http://172.26.129.206:8080/jforum/templates/default/images/folder_lock_new.gif,16,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/templates/default/mobile/images/up_arrow.png-481,200,,User1N 5-9,bin,TRUE,,346,531,17,50,http://172.26.129.206:8080/jforum/templates/default/mobile/images/up_arrow.png,15,0,0,,,,,,,Type54,,
1.74E+12,13,/jforum/templates/default/images/icon_minipost_new.gif-269,200,,Admin 1-10,bin,TRUE,,367,549,8,50,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost_new.gif,13,0,0,,,,,,,Type54,,
1.74E+12,17,/jforum/posts/edit/0/3.page-434,200,,User1N 5-22,text,TRUE,,5257,612,17,50,http://172.26.129.206:8080/jforum/posts/edit/0/3.page,17,0,0,,,,,,,Type45,,
1.74E+12,34,/jforum/forums/list.page-470,200,,User1N 5-24,text,TRUE,,27908,601,17,50,http://172.26.129.206:8080/jforum/forums/list.page,25,0,0,,,,,,,Type32,,
1.74E+12,46,/jforum/jforum.page-644,200,,Admin2 2-4,text,TRUE,,6717,2179,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=7ICA-J7AR-QR9X-N5T6-5YAI-RTQB-026M-59HL,13,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-644-0,302,,Admin2 2-4,,TRUE,,215,758,25,50,http://172.26.129.206:8080/jforum/jforum.page,13,0,0,,,,,,,Type38,,
1.74E+12,17,/jforum/jforum.page-644-1,302,,Admin2 2-4,,TRUE,,250,693,25,50,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=7ICA-J7AR-QR9X-N5T6-5YAI-RTQB-026M-59HL,17,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page-644-2,200,,Admin2 2-4,text,TRUE,,6252,728,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=7ICA-J7AR-QR9X-N5T6-5YAI-RTQB-026M-59HL,15,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/captcha/generate/1733111736744.page-466,200,,User1N 5-19,,TRUE,,2625,502,17,50,http://172.26.129.206:8080/jforum/captcha/generate/1733111736744.page,18,0,0,,,,,,,Type31,,
1.74E+12,12,/jforum/ping_session.jsp-260,200,,Admin 1-21,text,TRUE,,543,529,8,50,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,374,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-468,200,,User1N 5-15,text,TRUE,,16270,4468,17,50,http://172.26.129.206:8080/jforum/install.jsp,18,0,0,,,,,,,Type38,,
1.74E+12,18,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-468-0,302,,User1N 5-15,,TRUE,,197,3259,17,50,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,18,0,0,,,,,,,Type38,,
1.74E+12,322,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-468-1,301,,User1N 5-15,text,TRUE,,161,627,17,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=00JD-G9GX-HL0O-01NL-ST8G-0F0G-4Z7J-NV0G,321,0,0,,,,,,,Type38,,
1.74E+12,34,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-468-2,200,,User1N 5-15,text,TRUE,,15912,582,17,50,http://172.26.129.206:8080/jforum/install.jsp,24,0,12,,,,,,,Type38,,
1.74E+12,43,/jforum/adminBanner/list.page-642,200,,Admin2 2-3,text,TRUE,,6713,1800,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=A0WY-568D-0L1Z-H8TN-X22J-PE0O-MXVO-PTO8,13,0,0,,,,,,,Type8,,
1.74E+12,13,/jforum/adminBanner/list.page-642-0,302,,Admin2 2-3,,TRUE,,215,553,25,50,http://172.26.129.206:8080/jforum/adminBanner/list.page,13,0,0,,,,,,,Type8,,
1.74E+12,15,/jforum/adminBanner/list.page-642-1,302,,Admin2 2-3,,TRUE,,250,606,25,50,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=A0WY-568D-0L1Z-H8TN-X22J-PE0O-MXVO-PTO8,15,0,0,,,,,,,Type8,,
1.74E+12,14,/jforum/adminBanner/list.page-642-2,200,,Admin2 2-3,text,TRUE,,6248,641,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=A0WY-568D-0L1Z-H8TN-X22J-PE0O-MXVO-PTO8,13,0,0,,,,,,,Type8,,
1.74E+12,37,/jforum/forums/list.page-470,200,,User1N 5-23,text,TRUE,,27907,601,17,50,http://172.26.129.206:8080/jforum/forums/list.page,23,0,0,,,,,,,Type32,,
1.74E+12,12,/jforum/ping_session.jsp-440,200,,User1N 5-8,text,TRUE,,543,544,17,50,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/ping_session.jsp-643,200,,Admin2 2-5,text,TRUE,,543,552,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,51,/jforum/adminSpamBlock/list.page-576,200,,Admin2 2-24,text,TRUE,,6713,1803,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=ENN3-GYTA-72UI-E1Y7-ZAA8-WVLG-9M3N-OE7V,14,0,0,,,,,,,Type27,,
1.74E+12,51,/jforum/adminAttachments/quotaLimit.page-240,200,,Admin 1-23,text,TRUE,,6713,1751,8,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=2AJB-EEX9-FTK7-QO4A-HEGK-JU0Y-OKQD-AX7R,14,0,0,,,,,,,Type7,,
1.74E+12,14,/jforum/adminSpamBlock/list.page-576-0,302,,Admin2 2-24,,TRUE,,215,556,25,50,http://172.26.129.206:8080/jforum/adminSpamBlock/list.page,14,0,0,,,,,,,Type27,,
1.74E+12,14,/jforum/adminAttachments/quotaLimit.page-240-0,302,,Admin 1-23,,TRUE,,215,544,8,50,http://172.26.129.206:8080/jforum/adminAttachments/quotaLimit.page,14,0,0,,,,,,,Type7,,
1.74E+12,19,/jforum/adminSpamBlock/list.page-576-1,302,,Admin2 2-24,,TRUE,,250,606,25,50,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=ENN3-GYTA-72UI-E1Y7-ZAA8-WVLG-9M3N-OE7V,19,0,0,,,,,,,Type27,,
1.74E+12,19,/jforum/adminAttachments/quotaLimit.page-240-1,302,,Admin 1-23,,TRUE,,250,586,8,50,http://172.26.129.206:8080/jforum/admBase/login.page?OWASP_CSRFTOKEN=2AJB-EEX9-FTK7-QO4A-HEGK-JU0Y-OKQD-AX7R,19,0,0,,,,,,,Type7,,
1.74E+12,17,/jforum/adminSpamBlock/list.page-576-2,200,,Admin2 2-24,text,TRUE,,6248,641,25,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=ENN3-GYTA-72UI-E1Y7-ZAA8-WVLG-9M3N-OE7V,15,0,0,,,,,,,Type27,,
1.74E+12,17,/jforum/adminAttachments/quotaLimit.page-240-2,200,,Admin 1-23,text,TRUE,,6248,621,8,50,http://172.26.129.206:8080/jforum/user/login.page?returnPath=/jforum/admBase/login.page&OWASP_CSRFTOKEN=2AJB-EEX9-FTK7-QO4A-HEGK-JU0Y-OKQD-AX7R,16,0,0,,,,,,,Type7,,
1.74E+12,74,/jforum/jforum.page-630,200,,Admin2 2-2,text,TRUE,,16270,2098,25,50,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page-630-0,302,,Admin2 2-2,,TRUE,,197,813,25,50,http://172.26.129.206:8080/jforum/jforum.page,16,0,0,,,,,,,Type38,,
1.74E+12,13,/jforum/jforum.page-630-1,301,,Admin2 2-2,text,TRUE,,161,665,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=W9WX-XCCR-G9L1-9JGE-OPCO-102I-LODG-XB4C,12,0,0,,,,,,,Type38,,
1.74E+12,72,/jforum/jforum.page-630,200,,Admin2 2-18,text,TRUE,,16270,2098,25,50,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,45,/jforum/jforum.page-630-2,200,,Admin2 2-2,text,TRUE,,15912,620,25,50,http://172.26.129.206:8080/jforum/install.jsp,27,0,11,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page-630-0,302,,Admin2 2-18,,TRUE,,197,813,25,50,http://172.26.129.206:8080/jforum/jforum.page,16,0,0,,,,,,,Type38,,
1.74E+12,11,/jforum/jforum.page-630-1,301,,Admin2 2-18,text,TRUE,,161,665,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=FK4U-70A6-UWWE-L4SO-5KAB-CJYJ-3OAS-HN8L,11,0,0,,,,,,,Type38,,
1.74E+12,45,/jforum/jforum.page-630-2,200,,Admin2 2-18,text,TRUE,,15912,620,25,50,http://172.26.129.206:8080/jforum/install.jsp,27,0,11,,,,,,,Type38,,
1.74E+12,70,/jforum/jforum.page-616,200,,Admin2 2-14,text,TRUE,,16270,2336,25,50,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page-616-0,302,,Admin2 2-14,,TRUE,,197,1001,25,50,http://172.26.129.206:8080/jforum/jforum.page,16,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page-616-1,301,,Admin2 2-14,text,TRUE,,161,690,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=0ZRU-KDA9-Y916-S4Y6-E4JK-CV7G-LTH0-0IZV,12,0,0,,,,,,,Type38,,
1.74E+12,42,/jforum/jforum.page-616-2,200,,Admin2 2-14,text,TRUE,,15912,645,25,50,http://172.26.129.206:8080/jforum/install.jsp,27,0,12,,,,,,,Type38,,
1.74E+12,385,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427,200,,User1N 5-7,text,TRUE,,16270,3062,17,50,http://172.26.129.206:8080/jforum/install.jsp,16,0,0,,,,,,,Type38,,
1.74E+12,16,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-0,302,,User1N 5-7,,TRUE,,197,1857,17,50,http://172.26.129.206:8080/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,16,0,0,,,,,,,Type38,,
1.74E+12,328,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-1,301,,User1N 5-7,text,TRUE,,161,625,17,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=FRXY-QSHW-73AE-U9VD-8U8E-VWK2-M5SR-8SE4,328,0,0,,,,,,,Type38,,
1.74E+12,41,/jforum/jforum.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB-427-2,200,,User1N 5-7,text,TRUE,,15912,580,17,50,http://172.26.129.206:8080/jforum/install.jsp,25,0,12,,,,,,,Type38,,
1.74E+12,64,/jforum/user/logout.page-282,200,,Admin 1-9,text,TRUE,,28334,1146,8,50,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=O6RQ-YH4V-AK1Z-C9DO-BXTP-WGLX-YRF2-8V7R,14,0,0,,,,,,,Type61,,
1.74E+12,14,/jforum/user/logout.page-282-0,302,,Admin 1-9,,TRUE,,426,537,8,50,http://172.26.129.206:8080/jforum/user/logout.page,14,0,0,,,,,,,Type61,,
1.74E+12,50,/jforum/user/logout.page-282-1,200,,Admin 1-9,text,TRUE,,27908,609,8,50,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=O6RQ-YH4V-AK1Z-C9DO-BXTP-WGLX-YRF2-8V7R,32,0,0,,,,,,,Type61,,
1.74E+12,20,/jforum/ping_session.jsp-621,200,,Admin2 2-6,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,20,0,0,,,,,,,Type41,,
1.74E+12,19,/jforum/templates/default/images/folder_wiki.gif-463,200,,User1N 5-10,bin,TRUE,,677,522,17,50,http://172.26.129.206:8080/jforum/templates/default/images/folder_wiki.gif,19,0,0,,,,,,,Type54,,
1.74E+12,20,/jforum/templates/default/images/en_US/icon_edit.gif-275,200,,Admin 1-24,bin,TRUE,,1043,506,8,50,http://172.26.129.206:8080/jforum/templates/default/images/en_US/icon_edit.gif,20,0,0,,,,,,,Type54,,
1.74E+12,19,/jforum/templates/default/images/icon_delete.gif-270,200,,Admin 1-10,bin,TRUE,,524,543,8,50,http://172.26.129.206:8080/jforum/templates/default/images/icon_delete.gif,19,0,0,,,,,,,Type54,,
1.74E+12,18,/jforum/ping_session.jsp-436,200,,User1N 5-22,text,TRUE,,543,550,17,50,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/js/list/moderation.page-268,200,,Admin 1-25,text,TRUE,,1896,442,8,50,http://172.26.129.206:8080/jforum/js/list/moderation.page,22,0,0,,,,,,,Type39,,
1.74E+12,17,/jforum/ping_session.jsp-471,200,,User1N 5-24,text,TRUE,,543,547,17,50,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,,,,,,Type41,,
1.74E+12,22,/jforum/posts/list/0/2.page-265,200,,Admin 1-12,text,TRUE,,5258,592,8,50,http://172.26.129.206:8080/jforum/posts/list/0/2.page?OWASP_CSRFTOKEN=ZDOX-JOSN-4MXP-XQ3F-MROR-U7SS-R2SK-819Z,22,0,0,,,,,,,Type47,,
1.74E+12,18,/jforum/ping_session.jsp-469,200,,User1N 5-15,text,TRUE,,543,598,17,50,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/hottestTopics/list.page-482,200,,User1N 5-9,text,TRUE,,5642,595,17,50,http://172.26.129.206:8080/jforum/hottestTopics/list.page?nonMobile=true,22,0,0,,,,,,,Type36,,
1.74E+12,18,/jforum/ping_session.jsp-643,200,,Admin2 2-3,text,TRUE,,543,552,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,21,/jforum/ping_session.jsp-645,200,,Admin2 2-4,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,21,0,0,,,,,,,Type41,,
1.74E+12,18,/jforum/ping_session.jsp-471,200,,User1N 5-23,text,TRUE,,543,547,17,50,http://172.26.129.206:8080/jforum/ping_session.jsp,18,0,0,,,,,,,Type41,,
1.74E+12,14,/jforum/ping_session.jsp-241,200,,Admin 1-23,text,TRUE,,543,543,8,50,http://172.26.129.206:8080/jforum/ping_session.jsp,14,0,0,,,,,,,Type41,,
1.74E+12,23,/jforum/posts/insert/2.page-261,200,,Admin 1-21,text,TRUE,,5298,535,8,50,http://172.26.129.206:8080/jforum/posts/insert/2.page,22,0,0,,,,,,,Type46,,
1.74E+12,12,/jforum/ping_session.jsp-631,200,,Admin2 2-18,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,16,/jforum/ping_session.jsp-577,200,,Admin2 2-24,text,TRUE,,543,555,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,16,0,0,,,,,,,Type41,,
1.74E+12,13,/jforum/ping_session.jsp-631,200,,Admin2 2-2,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,13,0,0,,,,,,,Type41,,
1.74E+12,12,/jforum/ping_session.jsp-617,200,,Admin2 2-14,text,TRUE,,543,542,25,50,http://172.26.129.206:8080/jforum/ping_session.jsp,12,0,0,,,,,,,Type41,,
1.74E+12,78,/jforum/jforum.page-628,200,,Admin2 2-16,text,TRUE,,16270,2097,25,50,http://172.26.129.206:8080/jforum/install.jsp,19,0,0,,,,,,,Type38,,
1.74E+12,19,/jforum/jforum.page-628-0,302,,Admin2 2-16,,TRUE,,197,812,25,50,http://172.26.129.206:8080/jforum/jforum.page,19,0,0,,,,,,,Type38,,
1.74E+12,14,/jforum/jforum.page-628-1,301,,Admin2 2-16,text,TRUE,,161,665,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=VPW2-DRCA-H23P-T14Q-WU1N-N1YF-6IAG-4ESC,14,0,0,,,,,,,Type38,,
1.74E+12,44,/jforum/jforum.page-628-2,200,,Admin2 2-16,text,TRUE,,15912,620,25,50,http://172.26.129.206:8080/jforum/install.jsp,35,0,15,,,,,,,Type38,,
1.74E+12,25,/jforum/pm/send.page-441,200,,User1N 5-8,text,TRUE,,6239,543,17,50,http://172.26.129.206:8080/jforum/pm/send.page,19,0,0,,,,,,,Type44,,
1.74E+12,71,/jforum/jforum.page-632,200,,Admin2 2-15,text,TRUE,,16270,2098,25,50,http://172.26.129.206:8080/jforum/install.jsp,15,0,0,,,,,,,Type38,,
1.74E+12,15,/jforum/jforum.page-632-0,302,,Admin2 2-15,,TRUE,,197,813,25,50,http://172.26.129.206:8080/jforum/jforum.page,15,0,0,,,,,,,Type38,,
1.74E+12,12,/jforum/jforum.page-632-1,301,,Admin2 2-15,text,TRUE,,161,665,25,50,http://172.26.129.206:8080/jforum/?OWASP_CSRFTOKEN=CSZC-7LMT-IU11-KMOV-3SZ9-6GGE-YP5U-V9K2,11,0,0,,,,,,,Type38,,
1.74E+12,43,/jforum/jforum.page-632-2,200,,Admin2 2-15,text,TRUE,,15912,620,25,50,http://172.26.129.206:8080/jforum/install.jsp,33,0,13,,,,,,,Type38,,
1.74E+12,13,/jforum/templates/default/images/topic_move.gif-464,200,,User1N 5-10,bin,TRUE,,561,521,17,50,http://172.26.129.206:8080/jforum/templates/default/images/topic_move.gif,13,0,0,,,,,,,Type54,,
1.74E+12,13,/jforum/templates/default/images/icon_minipost_new.gif-269,200,,Admin 1-25,bin,TRUE,,367,549,8,50,http://172.26.129.206:8080/jforum/templates/default/images/icon_minipost_new.gif,13,0,0,,,,,,,Type54,,
1.74E+12,16,/jforum/posts/list/0/1.page-429,200,,User1N 5-7,text,TRUE,,6302,610,17,50,http://172.26.129.206:8080/jforum/posts/list/0/1.page?OWASP_CSRFTOKEN=WH48-6ISJ-WE29-KUVS-KMIK-HDBI-9CFZ-A7WB,16,0,0,,,,,,,Type47,,
1.74E+12,14,/jforum/templates/default/images/topic_delete.gif-276,200,,Admin 1-24,bin,TRUE,,556,503,8,50,http://172.26.129.206:8080/jforum/templates/default/images/topic_delete.gif,14,0,0,,,,,,,Type54,,
1.74E+12,13,/jforum/templates/default/images/icon_up.gif-271,200,,Admin 1-10,bin,TRUE,,599,539,8,50,http://172.26.129.206:8080/jforum/templates/default/images/icon_up.gif,13,0,0,,,,,,,Type54,,
1.74E+12,15,/jforum/posts/review/0/1.page-435,200,,User1N 5-22,text,TRUE,,5278,555,17,50,http://172.26.129.206:8080/jforum/posts/review/0/1.page,15,0,0,,,,,,,Type51,,
1.74E+12,14,/jforum/js/list/moderation.page-268,200,,Admin 1-12,text,TRUE,,1896,442,8,50,http://172.26.129.206:8080/jforum/js/list/moderation.page,14,0,0,,,,,,,Type39,,
